year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,carrier_delay,weather_delay,origin,destination,scheduled_departure_time,actual_departure_time,scheduled_arrival_time,actual_arrival_time,flight_status
2020,12,OO,SkyWest Airlines Inc.,TYS,"Knoxville, TN: McGhee Tyson",47.0,6.0,5.0,0.0,0.0,143.0,0.0,MIA,JFK,11:13,11:23,13:11,13:36,delayed
2020,12,OO,SkyWest Airlines Inc.,VCT,"Victoria, TX: Victoria Regional",53.0,6.0,4.0,1.0,0.0,1614.0,58.0,PHX,DFW,23:16,23:17,01:03,01:29,delayed
2020,12,OO,SkyWest Airlines Inc.,VEL,"Vernal, UT: Vernal Regional",53.0,6.0,2.0,3.0,0.0,61.0,224.0,PHX,SFO,13:41,13:51,15:12,15:22,on-time
2020,12,OO,SkyWest Airlines Inc.,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",1.0,0.0,0.0,0.0,0.0,0.0,0.0,SFO,ORD,05:39,05:51,07:01,07:26,delayed
2020,12,OO,SkyWest Airlines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas Regional",31.0,3.0,2.0,1.0,0.0,64.0,35.0,ATL,DFW,01:18,01:30,02:46,02:59,on-time
2020,12,OO,SkyWest Airlines Inc.,XWA,"Williston, ND: Williston Basin International",57.0,7.0,5.0,0.0,0.0,237.0,0.0,ATL,LAX,06:52,07:04,08:26,08:54,delayed
2020,12,OO,SkyWest Airlines Inc.,YUM,"Yuma, AZ: Yuma MCAS/Yuma International",125.0,13.0,7.0,0.0,0.0,410.0,0.0,DEN,ORD,19:30,19:39,20:58,21:19,delayed
2020,12,UA,United Air Lines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",2.0,1.0,0.0,0.0,0.0,0.0,0.0,PHX,DFW,08:17,08:22,10:07,10:32,delayed
2020,12,UA,United Air Lines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",12.0,1.0,1.0,0.0,0.0,51.0,0.0,PHX,ORD,05:03,05:04,06:18,06:44,delayed
2020,12,UA,United Air Lines Inc.,JAX,"Jacksonville, FL: Jacksonville International",30.0,2.0,1.0,0.0,1.0,19.0,0.0,DEN,SEA,07:13,07:19,08:40,08:48,on-time
2020,12,UA,United Air Lines Inc.,LIH,"Lihue, HI: Lihue Airport",30.0,0.0,0.0,0.0,0.0,0.0,0.0,LAX,PHX,01:44,01:50,03:38,03:38,on-time
2020,12,UA,United Air Lines Inc.,MEM,"Memphis, TN: Memphis International",1.0,0.0,0.0,0.0,0.0,0.0,0.0,SFO,JFK,16:57,17:10,18:26,18:33,on-time
2020,12,UA,United Air Lines Inc.,PWM,"Portland, ME: Portland International Jetport",4.0,0.0,0.0,0.0,0.0,0.0,0.0,DEN,PHX,09:39,09:52,11:28,11:54,delayed
2020,12,UA,United Air Lines Inc.,ROC,"Rochester, NY: Greater Rochester International",5.0,0.0,0.0,0.0,0.0,0.0,0.0,ATL,SEA,10:53,11:08,11:57,12:10,on-time
2020,12,UA,United Air Lines Inc.,SPN,"Saipan, TT: Francisco C. Ada Saipan International",13.0,1.0,0.0,1.0,0.0,0.0,24.0,MIA,ATL,05:30,05:39,06:41,06:56,on-time
2020,12,UA,United Air Lines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",18.0,2.0,1.0,0.0,1.0,25.0,0.0,LAX,SFO,14:26,14:34,16:06,16:28,delayed
2020,12,UA,United Air Lines Inc.,STT,"Charlotte Amalie, VI: Cyril E King",55.0,3.0,1.0,0.0,2.0,16.0,0.0,DEN,SEA,05:49,05:52,07:18,07:43,delayed
2020,12,UA,United Air Lines Inc.,TUS,"Tucson, AZ: Tucson International",12.0,0.0,0.0,0.0,0.0,0.0,0.0,LAX,SEA,15:37,15:37,17:03,17:29,delayed
2020,12,WN,Southwest Airlines Co.,ITO,"Hilo, HI: Hilo International",93.0,6.0,3.0,0.0,0.0,305.0,0.0,ORD,JFK,06:54,06:58,08:25,08:27,on-time
2020,12,WN,Southwest Airlines Co.,LIH,"Lihue, HI: Lihue Airport",79.0,1.0,1.0,0.0,0.0,25.0,0.0,SEA,DEN,07:10,07:16,08:37,08:38,on-time
2020,12,YV,Mesa Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",46.0,4.0,1.0,0.0,1.0,171.0,0.0,JFK,DEN,23:07,23:17,00:14,00:21,on-time
2020,12,YV,Mesa Airlines Inc.,ALB,"Albany, NY: Albany International",2.0,1.0,0.0,0.0,1.0,0.0,0.0,PHX,SFO,14:51,14:53,16:10,16:23,on-time
2020,12,YV,Mesa Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",43.0,9.0,2.0,1.0,6.0,35.0,20.0,PHX,MIA,15:54,16:03,17:10,17:26,delayed
2020,12,YV,Mesa Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",53.0,8.0,3.0,1.0,4.0,216.0,30.0,DFW,SFO,23:24,23:39,01:22,01:26,on-time
2020,12,YV,Mesa Airlines Inc.,BDL,"Hartford, CT: Bradley International",56.0,9.0,5.0,2.0,2.0,398.0,107.0,SFO,DFW,04:05,04:18,05:21,05:50,delayed
2020,12,YV,Mesa Airlines Inc.,BMI,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",16.0,2.0,1.0,0.0,0.0,65.0,0.0,ORD,PHX,21:26,21:35,22:35,22:42,on-time
2020,12,YV,Mesa Airlines Inc.,BNA,"Nashville, TN: Nashville International",67.0,8.0,3.0,2.0,3.0,211.0,67.0,ORD,PHX,08:56,09:10,10:50,11:09,delayed
2020,12,YV,Mesa Airlines Inc.,BOS,"Boston, MA: Logan International",8.0,3.0,0.0,0.0,2.0,0.0,0.0,ATL,LAX,09:26,09:27,10:51,11:07,delayed
2020,12,YV,Mesa Airlines Inc.,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",25.0,5.0,5.0,0.0,0.0,248.0,0.0,MIA,DFW,03:51,03:51,05:30,05:47,delayed
2020,12,YV,Mesa Airlines Inc.,BTV,"Burlington, VT: Burlington International",12.0,5.0,1.0,1.0,3.0,225.0,26.0,SEA,SFO,11:15,11:26,12:16,12:17,on-time
2020,12,YV,Mesa Airlines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",12.0,3.0,1.0,1.0,1.0,44.0,21.0,ATL,LAX,23:39,23:49,01:24,01:44,delayed
2020,12,YV,Mesa Airlines Inc.,BUR,"Burbank, CA: Bob Hope",17.0,1.0,1.0,0.0,0.0,49.0,0.0,MIA,LAX,13:20,13:31,14:47,14:58,on-time
2020,12,YV,Mesa Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",31.0,3.0,1.0,1.0,1.0,112.0,32.0,DFW,PHX,05:33,05:36,07:14,07:18,on-time
2020,12,YV,Mesa Airlines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International",15.0,2.0,1.0,0.0,1.0,41.0,0.0,PHX,SFO,12:09,12:13,13:40,13:52,on-time
2020,12,YV,Mesa Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",73.0,8.0,5.0,1.0,2.0,213.0,26.0,DFW,MIA,10:23,10:27,11:39,11:59,delayed
2020,12,YV,Mesa Airlines Inc.,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",2.0,0.0,0.0,0.0,0.0,0.0,0.0,DEN,ORD,01:56,01:59,03:01,03:26,delayed
2020,12,YV,Mesa Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",72.0,7.0,6.0,1.0,0.0,247.0,31.0,SEA,DEN,14:09,14:22,15:47,15:50,on-time
2020,12,YV,Mesa Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",86.0,8.0,5.0,0.0,3.0,193.0,0.0,ATL,DFW,00:32,00:42,02:11,02:37,delayed
2020,12,YV,Mesa Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",113.0,6.0,3.0,0.0,3.0,194.0,0.0,DFW,DEN,13:46,13:56,15:21,15:22,on-time
2020,12,YV,Mesa Airlines Inc.,CRP,"Corpus Christi, TX: Corpus Christi International",1.0,0.0,0.0,0.0,0.0,0.0,0.0,ORD,DEN,00:24,00:31,02:20,02:26,on-time
2020,12,YV,Mesa Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",72.0,6.0,3.0,0.0,3.0,252.0,0.0,LAX,ORD,08:30,08:37,09:47,10:12,delayed
2020,12,YV,Mesa Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",46.0,4.0,4.0,0.0,0.0,169.0,0.0,DFW,LAX,08:00,08:09,09:57,09:57,on-time
2020,12,YV,Mesa Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",85.0,3.0,1.0,0.0,2.0,34.0,0.0,ATL,MIA,06:59,07:07,08:41,09:01,delayed
2020,12,YV,Mesa Airlines Inc.,EYW,"Key West, FL: Key West International",15.0,2.0,0.0,0.0,2.0,0.0,0.0,MIA,ATL,18:23,18:32,20:15,20:32,delayed
2020,12,YV,Mesa Airlines Inc.,GJT,"Grand Junction, CO: Grand Junction Regional",2.0,0.0,0.0,0.0,0.0,0.0,0.0,PHX,DFW,17:58,18:03,19:18,19:47,delayed
2020,12,YV,Mesa Airlines Inc.,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",2.0,1.0,0.0,0.0,1.0,0.0,0.0,MIA,DFW,04:31,04:39,06:24,06:51,delayed
2020,12,YV,Mesa Airlines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",46.0,2.0,0.0,0.0,2.0,0.0,0.0,ORD,MIA,14:15,14:21,16:05,16:23,delayed
2020,12,YV,Mesa Airlines Inc.,GUC,"Gunnison, CO: Gunnison-Crested Butte Regional",15.0,2.0,1.0,0.0,1.0,80.0,0.0,ATL,MIA,22:21,22:35,23:35,00:05,delayed
2020,12,YV,Mesa Airlines Inc.,HRL,"Harlingen/San Benito, TX: Valley International",10.0,2.0,1.0,0.0,1.0,51.0,0.0,DFW,PHX,17:38,17:44,19:07,19:37,delayed
2020,12,YV,Mesa Airlines Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",1.0,1.0,1.0,0.0,0.0,21.0,0.0,MIA,DEN,01:57,02:09,03:47,03:53,on-time
2020,12,YV,Mesa Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",871.0,102.0,21.0,13.0,67.0,1968.0,1915.0,PHX,JFK,19:34,19:45,21:19,21:29,on-time
2020,12,YV,Mesa Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",47.0,3.0,1.0,0.0,2.0,30.0,0.0,SFO,PHX,20:37,20:40,21:43,21:46,on-time
2020,12,YV,Mesa Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",14.0,3.0,2.0,0.0,1.0,251.0,0.0,ORD,LAX,09:19,09:34,11:16,11:35,delayed
2020,12,YV,Mesa Airlines Inc.,LGA,"New York, NY: LaGuardia",111.0,9.0,3.0,0.0,6.0,244.0,0.0,ATL,DEN,02:02,02:11,04:02,04:05,on-time
2020,12,YV,Mesa Airlines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",36.0,1.0,1.0,0.0,0.0,138.0,0.0,DFW,LAX,21:30,21:36,22:54,22:57,on-time
2020,12,YV,Mesa Airlines Inc.,MOB,"Mobile, AL: Mobile Regional",1.0,1.0,1.0,0.0,0.0,47.0,0.0,DEN,LAX,16:52,16:56,18:33,18:33,on-time
2020,12,YV,Mesa Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",62.0,6.0,3.0,1.0,2.0,128.0,38.0,ATL,JFK,11:50,11:50,13:30,13:51,delayed
2020,12,YV,Mesa Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",91.0,12.0,9.0,0.0,3.0,388.0,0.0,SEA,DFW,04:05,04:18,05:21,05:24,on-time
2020,12,YV,Mesa Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",51.0,4.0,1.0,0.0,2.0,38.0,0.0,ORD,ATL,05:57,06:12,07:24,07:45,delayed
2020,12,YV,Mesa Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",23.0,4.0,2.0,0.0,2.0,213.0,0.0,ORD,ATL,05:05,05:11,07:01,07:15,on-time
2020,12,YV,Mesa Airlines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",24.0,7.0,2.0,1.0,4.0,46.0,22.0,JFK,SEA,11:56,12:06,13:14,13:19,on-time
2020,12,YV,Mesa Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",61.0,4.0,2.0,0.0,2.0,73.0,0.0,ORD,MIA,18:45,18:50,19:49,20:08,delayed
2020,12,YV,Mesa Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",49.0,4.0,2.0,0.0,2.0,74.0,0.0,SFO,DEN,20:43,20:46,21:50,22:08,delayed
2020,12,YV,Mesa Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",28.0,1.0,0.0,0.0,0.0,0.0,0.0,ATL,DFW,17:30,17:45,18:44,18:44,on-time
2020,12,YV,Mesa Airlines Inc.,PWM,"Portland, ME: Portland International Jetport",41.0,2.0,1.0,0.0,1.0,25.0,0.0,ATL,SFO,00:41,00:46,02:26,02:42,delayed
2020,12,YV,Mesa Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",77.0,3.0,2.0,0.0,1.0,111.0,0.0,JFK,ATL,06:51,06:52,08:49,09:19,delayed
2020,12,YV,Mesa Airlines Inc.,RIC,"Richmond, VA: Richmond International",9.0,0.0,0.0,0.0,0.0,0.0,0.0,SEA,ATL,09:28,09:40,10:42,10:51,on-time
2020,12,YV,Mesa Airlines Inc.,SAN,"San Diego, CA: San Diego International",13.0,1.0,0.0,0.0,1.0,0.0,0.0,ATL,ORD,01:07,01:09,02:48,02:53,on-time
2020,12,YV,Mesa Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",46.0,8.0,3.0,1.0,4.0,162.0,54.0,DEN,JFK,18:10,18:10,20:04,20:34,delayed
2020,12,YV,Mesa Airlines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",51.0,2.0,2.0,0.0,0.0,185.0,0.0,MIA,SFO,13:43,13:52,15:15,15:37,delayed
2020,12,YV,Mesa Airlines Inc.,SBA,"Santa Barbara, CA: Santa Barbara Municipal",15.0,2.0,1.0,0.0,0.0,22.0,0.0,PHX,DFW,05:44,05:50,07:18,07:18,on-time
2020,12,YV,Mesa Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",15.0,0.0,0.0,0.0,0.0,0.0,0.0,SEA,MIA,17:19,17:33,18:46,19:00,on-time
2020,12,YV,Mesa Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",4.0,0.0,0.0,0.0,0.0,0.0,0.0,JFK,PHX,14:21,14:22,15:30,15:55,delayed
2020,12,YV,Mesa Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",2.0,0.0,0.0,0.0,0.0,0.0,0.0,ATL,SFO,22:03,22:15,23:52,00:14,delayed
2020,12,YV,Mesa Airlines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",39.0,11.0,5.0,0.0,6.0,144.0,0.0,MIA,ORD,02:44,02:44,03:45,03:54,on-time
2020,12,YV,Mesa Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",14.0,1.0,0.0,0.0,1.0,0.0,0.0,SEA,JFK,11:24,11:29,13:17,13:39,delayed
2020,12,YV,Mesa Airlines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas Regional",58.0,8.0,5.0,1.0,2.0,279.0,29.0,ORD,DEN,06:57,06:59,08:43,09:02,delayed
2020,12,YX,Republic Airline,ATW,"Appleton, WI: Appleton International",31.0,1.0,0.0,0.0,1.0,0.0,0.0,PHX,JFK,21:38,21:49,23:16,23:33,delayed
2020,12,YX,Republic Airline,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",53.0,5.0,3.0,0.0,1.0,183.0,0.0,SEA,SFO,08:55,09:09,10:38,10:50,on-time
2020,12,YX,Republic Airline,BTV,"Burlington, VT: Burlington International",4.0,0.0,0.0,0.0,0.0,0.0,0.0,ORD,PHX,18:57,19:08,20:07,20:17,on-time
2020,12,YX,Republic Airline,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",34.0,1.0,0.0,0.0,0.0,0.0,0.0,ORD,SFO,04:47,04:50,06:31,06:41,on-time
2020,12,YX,Republic Airline,BZN,"Bozeman, MT: Bozeman Yellowstone International",16.0,0.0,0.0,0.0,0.0,0.0,0.0,ATL,PHX,14:28,14:39,15:57,16:13,delayed
2020,12,YX,Republic Airline,CHA,"Chattanooga, TN: Lovell Field",15.0,3.0,0.0,0.0,1.0,0.0,0.0,JFK,SEA,10:22,10:26,11:40,11:59,delayed
2020,12,YX,Republic Airline,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",6.0,2.0,1.0,0.0,1.0,15.0,0.0,DEN,MIA,16:27,16:33,18:17,18:47,delayed
2020,12,YX,Republic Airline,ECP,"Panama City, FL: Northwest Florida Beaches International",15.0,0.0,0.0,0.0,0.0,0.0,0.0,DFW,PHX,11:44,11:45,12:48,13:17,delayed
2020,12,YX,Republic Airline,ELP,"El Paso, TX: El Paso International",13.0,0.0,0.0,0.0,0.0,0.0,0.0,ORD,MIA,11:26,11:39,12:58,13:19,delayed
2020,12,YX,Republic Airline,FAR,"Fargo, ND: Hector International",21.0,1.0,0.0,0.0,1.0,0.0,0.0,PHX,LAX,12:00,12:04,13:03,13:14,on-time
2020,12,YX,Republic Airline,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",2.0,1.0,0.0,0.0,1.0,0.0,0.0,ATL,SFO,23:55,00:07,00:58,01:10,on-time
2020,12,YX,Republic Airline,FSD,"Sioux Falls, SD: Joe Foss Field",2.0,0.0,0.0,0.0,0.0,0.0,0.0,LAX,ORD,00:18,00:25,01:47,02:03,delayed
2020,12,YX,Republic Airline,GRB,"Green Bay, WI: Green Bay Austin Straubel International",10.0,0.0,0.0,0.0,0.0,0.0,0.0,JFK,DEN,18:35,18:38,20:07,20:36,delayed
2020,12,YX,Republic Airline,GSO,"Greensboro/High Point, NC: Piedmont Triad International",1.0,1.0,0.0,0.0,1.0,0.0,0.0,JFK,LAX,09:58,10:08,11:10,11:36,delayed
2020,12,YX,Republic Airline,HDN,"Hayden, CO: Yampa Valley",13.0,1.0,0.0,0.0,1.0,0.0,0.0,SFO,SEA,21:20,21:29,23:08,23:26,delayed
2020,12,YX,Republic Airline,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",27.0,0.0,0.0,0.0,0.0,0.0,0.0,DEN,SFO,12:42,12:46,14:36,14:42,on-time
2020,12,YX,Republic Airline,LAN,"Lansing, MI: Capital Region International",1.0,0.0,0.0,0.0,0.0,0.0,0.0,SFO,ORD,23:18,23:23,00:38,00:40,on-time
2020,12,YX,Republic Airline,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",9.0,0.0,0.0,0.0,0.0,0.0,0.0,LAX,PHX,16:41,16:55,17:51,17:58,on-time
2020,12,YX,Republic Airline,LNK,"Lincoln, NE: Lincoln Airport",12.0,1.0,1.0,0.0,0.0,22.0,0.0,DEN,MIA,20:56,20:58,22:20,22:29,on-time
2020,12,YX,Republic Airline,MCO,"Orlando, FL: Orlando International",12.0,1.0,0.0,0.0,0.0,0.0,0.0,MIA,PHX,19:45,19:57,21:27,21:44,delayed
2020,12,YX,Republic Airline,MLI,"Moline, IL: Quad City International",19.0,1.0,1.0,0.0,0.0,114.0,0.0,PHX,SEA,05:54,05:59,07:24,07:44,delayed
2020,12,YX,Republic Airline,MSN,"Madison, WI: Dane County Regional-Truax Field",36.0,3.0,0.0,0.0,2.0,0.0,0.0,JFK,DEN,19:52,19:58,21:39,22:08,delayed
2019,12,EV,ExpressJet Airlines LLC,BDL,"Hartford, CT: Bradley International",14.0,4.0,2.0,0.0,0.0,61.0,0.0,LAX,MIA,04:04,04:10,05:27,05:34,on-time
2019,12,EV,ExpressJet Airlines LLC,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",2.0,0.0,0.0,0.0,0.0,0.0,0.0,JFK,SFO,11:02,11:15,12:16,12:24,on-time
2019,12,EV,ExpressJet Airlines LLC,CRW,"Charleston/Dunbar, WV: Yeager",1.0,0.0,0.0,0.0,0.0,0.0,0.0,JFK,SFO,11:43,11:46,13:08,13:18,on-time
2019,12,EV,ExpressJet Airlines LLC,DSM,"Des Moines, IA: Des Moines International",1.0,0.0,0.0,0.0,0.0,0.0,0.0,PHX,ORD,23:11,23:13,00:40,00:48,on-time
2019,12,EV,ExpressJet Airlines LLC,ERI,"Erie, PA: Erie International/Tom Ridge Field",16.0,1.0,0.0,0.0,0.0,0.0,0.0,MIA,ATL,10:44,10:45,12:17,12:36,delayed
2019,12,EV,ExpressJet Airlines LLC,EVV,"Evansville, IN: Evansville Regional",1.0,0.0,0.0,0.0,0.0,0.0,0.0,ATL,DEN,12:23,12:34,14:00,14:24,delayed
2019,12,EV,ExpressJet Airlines LLC,FSD,"Sioux Falls, SD: Joe Foss Field",15.0,0.0,0.0,0.0,0.0,0.0,0.0,DFW,ATL,16:56,16:56,18:49,19:17,delayed
2019,12,EV,ExpressJet Airlines LLC,HDN,"Hayden, CO: Yampa Valley",4.0,0.0,0.0,0.0,0.0,0.0,0.0,JFK,DEN,00:23,00:29,01:45,02:11,delayed
2019,12,EV,ExpressJet Airlines LLC,LAN,"Lansing, MI: Capital Region International",2.0,1.0,0.0,0.0,1.0,0.0,0.0,SEA,ORD,15:35,15:46,16:47,17:09,delayed
2019,12,EV,ExpressJet Airlines LLC,MDT,"Harrisburg, PA: Harrisburg International",9.0,3.0,1.0,0.0,1.0,257.0,0.0,PHX,ATL,07:57,08:01,09:11,09:34,delayed
2019,12,EV,ExpressJet Airlines LLC,MTJ,"Montrose/Delta, CO: Montrose Regional",7.0,1.0,0.0,1.0,0.0,0.0,142.0,MIA,DFW,05:05,05:15,06:50,07:18,delayed
2019,12,EV,ExpressJet Airlines LLC,ROA,"Roanoke, VA: Roanoke Blacksburg Regional Woodrum Field",1.0,1.0,1.0,0.0,0.0,92.0,0.0,JFK,SEA,02:15,02:20,03:37,03:42,on-time
2019,12,EV,ExpressJet Airlines LLC,SGF,"Springfield, MO: Springfield-Branson National",2.0,0.0,0.0,0.0,0.0,0.0,0.0,PHX,DFW,00:49,01:01,02:47,03:13,delayed
2019,12,EV,ExpressJet Airlines LLC,SLC,"Salt Lake City, UT: Salt Lake City International",4.0,0.0,0.0,0.0,0.0,0.0,0.0,DEN,DFW,22:18,22:23,23:33,23:48,on-time
2019,12,EV,ExpressJet Airlines LLC,TVC,"Traverse City, MI: Cherry Capital",2.0,0.0,0.0,0.0,0.0,0.0,0.0,DFW,MIA,19:18,19:30,20:21,20:32,on-time
2019,12,F9,Frontier Airlines Inc.,BFM,"Mobile, AL: Mobile Downtown",12.0,0.0,0.0,0.0,0.0,0.0,0.0,DEN,PHX,19:22,19:34,20:50,20:50,on-time
2019,12,F9,Frontier Airlines Inc.,GRB,"Green Bay, WI: Green Bay Austin Straubel International",14.0,4.0,0.0,1.0,3.0,0.0,58.0,ATL,DEN,09:55,10:10,11:19,11:47,delayed
2019,12,F9,Frontier Airlines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",10.0,1.0,1.0,0.0,0.0,36.0,0.0,PHX,MIA,07:19,07:22,08:47,09:13,delayed
2019,12,F9,Frontier Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",14.0,2.0,1.0,0.0,0.0,125.0,0.0,PHX,ATL,15:02,15:03,16:36,16:50,on-time
2019,12,F9,Frontier Airlines Inc.,PNS,"Pensacola, FL: Pensacola International",12.0,1.0,0.0,0.0,1.0,0.0,0.0,JFK,LAX,17:50,18:01,19:02,19:10,on-time
2019,12,F9,Frontier Airlines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",14.0,1.0,1.0,0.0,0.0,15.0,0.0,DEN,SFO,15:16,15:18,16:44,17:05,delayed
2019,12,F9,Frontier Airlines Inc.,TYR,"Tyler, TX: Tyler Pounds Regional",9.0,1.0,1.0,0.0,0.0,30.0,0.0,DFW,JFK,11:18,11:27,12:43,12:54,on-time
2019,12,F9,Frontier Airlines Inc.,TYS,"Knoxville, TN: McGhee Tyson",21.0,0.0,0.0,0.0,0.0,0.0,0.0,MIA,JFK,03:37,03:51,04:49,05:17,delayed
2019,12,F9,Frontier Airlines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas Regional",14.0,1.0,0.0,0.0,0.0,0.0,0.0,PHX,DFW,05:54,06:00,07:10,07:24,on-time
2019,12,G4,Allegiant Air,DAY,"Dayton, OH: James M Cox/Dayton International",8.0,1.0,1.0,0.0,0.0,66.0,0.0,ATL,JFK,05:34,05:37,06:52,07:09,delayed
2019,12,G4,Allegiant Air,ELM,"Elmira/Corning, NY: Elmira/Corning Regional",37.0,1.0,0.0,1.0,0.0,0.0,62.0,SFO,ATL,11:33,11:46,12:53,13:08,on-time
2019,12,G4,Allegiant Air,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",8.0,1.0,1.0,0.0,0.0,51.0,0.0,JFK,PHX,19:54,20:08,21:11,21:17,on-time
2019,12,G4,Allegiant Air,GSO,"Greensboro/High Point, NC: Piedmont Triad International",21.0,4.0,3.0,0.0,1.0,93.0,0.0,ATL,JFK,09:11,09:23,11:05,11:33,delayed
2019,12,G4,Allegiant Air,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",11.0,1.0,0.0,0.0,1.0,0.0,0.0,JFK,LAX,21:55,22:03,23:55,00:09,on-time
2019,12,G4,Allegiant Air,LRD,"Laredo, TX: Laredo International",9.0,0.0,0.0,0.0,0.0,0.0,0.0,MIA,DFW,23:35,23:38,01:19,01:47,delayed
2019,12,G4,Allegiant Air,MTJ,"Montrose/Delta, CO: Montrose Regional",4.0,0.0,0.0,0.0,0.0,0.0,0.0,DEN,SEA,08:10,08:14,09:23,09:23,on-time
2019,12,G4,Allegiant Air,OGD,"Ogden, UT: Ogden-Hinckley",9.0,1.0,1.0,0.0,0.0,20.0,0.0,DFW,PHX,19:29,19:36,21:06,21:11,on-time
2019,12,G4,Allegiant Air,PSP,"Palm Springs, CA: Palm Springs International",15.0,2.0,1.0,0.0,1.0,56.0,0.0,JFK,MIA,07:38,07:43,09:08,09:17,on-time
2019,12,G4,Allegiant Air,SAT,"San Antonio, TX: San Antonio International",9.0,2.0,1.0,0.0,1.0,22.0,0.0,LAX,DEN,22:04,22:04,23:16,23:46,delayed
2019,12,G4,Allegiant Air,TVC,"Traverse City, MI: Cherry Capital",36.0,2.0,1.0,0.0,0.0,15.0,0.0,SEA,DFW,02:39,02:51,04:24,04:37,on-time
2019,12,HA,Hawaiian Airlines Inc.,BOS,"Boston, MA: Logan International",22.0,7.0,6.0,1.0,0.0,245.0,22.0,SFO,SEA,18:25,18:36,19:37,19:51,on-time
2019,12,HA,Hawaiian Airlines Inc.,LGB,"Long Beach, CA: Long Beach Airport",31.0,8.0,8.0,0.0,0.0,547.0,0.0,SFO,SEA,08:43,08:53,10:34,10:35,on-time
2019,12,HA,Hawaiian Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",31.0,6.0,6.0,0.0,0.0,178.0,0.0,ATL,MIA,04:48,04:51,06:10,06:32,delayed
